Transaction_ID,City,Location,Transaction_Date,Transaction_Type,Property_Type,Price,Formatted Price
TXN16939,Rajahmundry,Kotipalli,2022-08-16,Resale,Commercial,34771000.0,"₹ 3,47,71,000 (3.48 Crore)"
TXN16940,Nellore,Muthukur Road,2017-10-10,Lease,Industrial,14132000.0,"₹ 1,41,32,000 (1.41 Crore)"
TXN16941,Vijayawada,Gollapudi,2019-11-19,Resale,Commercial,26664000.0,"₹ 2,66,64,000 (2.67 Crore)"
TXN16942,Nellore,Magunta Layout,2021-08-02,Sale,Residential,16606000.0,"₹ 1,66,06,000 (1.66 Crore)"
TXN16943,Kakinada,Jagannaickpur,2015-08-18,Resale,Residential,15916000.0,"₹ 1,59,16,000 (1.59 Crore)"
TXN16944,Rajahmundry,Hukumpeta,2017-10-13,Resale,Residential,35221000.0,"₹ 3,52,21,000 (3.52 Crore)"
TXN16945,Nellore,Podalakur Road,2021-03-24,Lease,Commercial,17426000.0,"₹ 1,74,26,000 (1.74 Crore)"
TXN16946,Kakinada,NFCL Road,2018-06-07,Sale,Industrial,14476000.0,"₹ 1,44,76,000 (1.45 Crore)"
TXN16947,Kadapa,Ravindra Nagar,2024-01-19,Sale,Commercial,10892000.0,"₹ 1,08,92,000 (1.09 Crore)"
TXN16948,Visakhapatnam,Seethammadhara,2022-08-07,Resale,Industrial,5176000.0,"₹ 51,76,000 (51.76 Lakh)"
TXN16949,Kurnool,Kodumur,2022-02-05,Sale,Commercial,25031000.0,"₹ 2,50,31,000 (2.50 Crore)"
TXN16950,Visakhapatnam,MVP Colony,2026-03-07,Lease,Residential,5950000.0,"₹ 59,50,000 (59.50 Lakh)"
TXN16951,Vijayawada,Gunadala,2023-04-13,Resale,Commercial,14486000.0,"₹ 1,44,86,000 (1.45 Crore)"
TXN16952,Kadapa,Ravindra Nagar,2015-02-28,Sale,Agricultural,3091000.0,"₹ 30,91,000 (30.91 Lakh)"
TXN16953,Kadapa,Ravindra Nagar,2019-05-16,Sale,Agricultural,3110000.0,"₹ 31,10,000 (31.10 Lakh)"
TXN16954,Anantapur,Gooty Road,2020-04-27,Resale,Residential,15537000.0,"₹ 1,55,37,000 (1.55 Crore)"
TXN16955,Tirupati,Korlagunta,2016-03-15,Lease,Residential,15240000.0,"₹ 1,52,40,000 (1.52 Crore)"
TXN16956,Vijayawada,Gollapudi,2023-08-26,Resale,Agricultural,9551000.0,"₹ 95,51,000 (95.51 Lakh)"
TXN16957,Visakhapatnam,Seethammadhara,2016-06-10,Sale,Agricultural,3294000.0,"₹ 32,94,000 (32.94 Lakh)"
TXN16958,Kurnool,Joharapuram,2021-02-02,Lease,Residential,13502000.0,"₹ 1,35,02,000 (1.35 Crore)"
TXN16959,Anantapur,Rapthadu Road,2016-05-21,Sale,Commercial,15323000.0,"₹ 1,53,23,000 (1.53 Crore)"
TXN16960,Rajahmundry,Lalacheruvu,2019-06-10,Lease,Industrial,15225000.0,"₹ 1,52,25,000 (1.52 Crore)"
TXN16961,Vijayawada,Gunadala,2025-09-19,Resale,Commercial,14653000.0,"₹ 1,46,53,000 (1.47 Crore)"
TXN16962,Nellore,Podalakur Road,2018-07-23,Sale,Commercial,17776000.0,"₹ 1,77,76,000 (1.78 Crore)"
TXN16963,Visakhapatnam,Seethammadhara,2016-12-17,Lease,Industrial,5678000.0,"₹ 56,78,000 (56.78 Lakh)"
TXN16964,Nellore,Magunta Layout,2016-02-17,Lease,Residential,16663000.0,"₹ 1,66,63,000 (1.67 Crore)"
TXN16965,Guntur,Pattabhipuram,2019-11-02,Sale,Industrial,7988000.0,"₹ 79,88,000 (79.88 Lakh)"
TXN16966,Anantapur,Rudrampeta,2025-11-18,Sale,Industrial,16873000.0,"₹ 1,68,73,000 (1.69 Crore)"
TXN16967,Kurnool,Joharapuram,2018-02-09,Resale,Residential,13761000.0,"₹ 1,37,61,000 (1.38 Crore)"
TXN16968,Visakhapatnam,Seethammadhara,2016-08-08,Sale,Agricultural,3513000.0,"₹ 35,13,000 (35.13 Lakh)"
TXN16969,Anantapur,Rudrampeta,2019-06-14,Lease,Industrial,16967000.0,"₹ 1,69,67,000 (1.70 Crore)"
TXN16970,Vijayawada,Gollapudi,2017-07-14,Sale,Agricultural,9688000.0,"₹ 96,88,000 (96.88 Lakh)"
TXN16971,Kadapa,Ravindra Nagar,2024-06-01,Resale,Agricultural,3134000.0,"₹ 31,34,000 (31.34 Lakh)"
TXN16972,Kurnool,Kurnool City,2021-01-04,Sale,Industrial,19155000.0,"₹ 1,91,55,000 (1.92 Crore)"
TXN16973,Guntur,Pattabhipuram,2020-05-10,Resale,Industrial,8549000.0,"₹ 85,49,000 (85.49 Lakh)"
TXN16974,Tirupati,Korlagunta,2016-04-05,Resale,Residential,15305000.0,"₹ 1,53,05,000 (1.53 Crore)"
TXN16975,Rajahmundry,Lalacheruvu,2018-10-01,Resale,Industrial,16450000.0,"₹ 1,64,50,000 (1.65 Crore)"
TXN16976,Rajahmundry,Kotipalli,2024-01-21,Resale,Commercial,35026000.0,"₹ 3,50,26,000 (3.50 Crore)"
TXN16977,Tirupati,Renigunta,2021-10-13,Lease,Agricultural,9949000.0,"₹ 99,49,000 (99.49 Lakh)"
TXN16978,Kadapa,Kamalapuram,2017-04-07,Resale,Residential,10136000.0,"₹ 1,01,36,000 (1.01 Crore)"
TXN16979,Anantapur,Gooty Road,2025-06-08,Sale,Residential,15581000.0,"₹ 1,55,81,000 (1.56 Crore)"
TXN16980,Nellore,Magunta Layout,2018-03-05,Sale,Residential,16908000.0,"₹ 1,69,08,000 (1.69 Crore)"
TXN16981,Kakinada,NFCL Road,2026-05-08,Lease,Industrial,14774000.0,"₹ 1,47,74,000 (1.48 Crore)"
TXN16982,Kakinada,Jagannaickpur,2018-03-13,Sale,Residential,16271000.0,"₹ 1,62,71,000 (1.63 Crore)"
TXN16983,Guntur,Tenali Road,2016-01-18,Lease,Commercial,12176000.0,"₹ 1,21,76,000 (1.22 Crore)"
TXN16984,Tirupati,Korlagunta,2021-11-01,Resale,Residential,15468000.0,"₹ 1,54,68,000 (1.55 Crore)"
TXN16985,Kadapa,Kamalapuram,2025-01-04,Lease,Industrial,12175000.0,"₹ 1,21,75,000 (1.22 Crore)"
TXN16986,Vijayawada,Gannavaram,2016-07-13,Sale,Residential,23544000.0,"₹ 2,35,44,000 (2.35 Crore)"
TXN16987,Nellore,Magunta Layout,2018-10-16,Lease,Residential,16967000.0,"₹ 1,69,67,000 (1.70 Crore)"
TXN16988,Kurnool,Joharapuram,2016-03-25,Sale,Residential,13901000.0,"₹ 1,39,01,000 (1.39 Crore)"
TXN16989,Rajahmundry,Hukumpeta,2019-06-14,Resale,Residential,35746000.0,"₹ 3,57,46,000 (3.57 Crore)"
TXN16990,Rajahmundry,Hukumpeta,2017-12-02,Lease,Residential,35954000.0,"₹ 3,59,54,000 (3.60 Crore)"
TXN16991,Tirupati,Renigunta,2020-11-22,Sale,Agricultural,10298000.0,"₹ 1,02,98,000 (1.03 Crore)"
TXN16992,Kakinada,Ramanayyapeta,2022-08-14,Lease,Agricultural,8538000.0,"₹ 85,38,000 (85.38 Lakh)"
TXN16993,Visakhapatnam,Seethammadhara,2024-05-25,Sale,Industrial,5865000.0,"₹ 58,65,000 (58.65 Lakh)"
TXN16994,Guntur,Pattabhipuram,2021-02-17,Lease,Industrial,8691000.0,"₹ 86,91,000 (86.91 Lakh)"
TXN16995,Kadapa,Kamalapuram,2016-09-21,Resale,Industrial,12538000.0,"₹ 1,25,38,000 (1.25 Crore)"
TXN16996,Nellore,Magunta Layout,2023-11-14,Sale,Residential,17030000.0,"₹ 1,70,30,000 (1.70 Crore)"
TXN16997,Rajahmundry,Lalacheruvu,2025-12-10,Resale,Commercial,15192000.0,"₹ 1,51,92,000 (1.52 Crore)"
TXN16998,Vijayawada,Gollapudi,2025-11-12,Resale,Agricultural,9947000.0,"₹ 99,47,000 (99.47 Lakh)"
TXN16999,Anantapur,Maruthi Nagar,2024-10-02,Resale,Agricultural,8039000.0,"₹ 80,39,000 (80.39 Lakh)"
TXN17000,Tirupati,Renigunta,2020-10-26,Lease,Agricultural,10722000.0,"₹ 1,07,22,000 (1.07 Crore)"
TXN17001,Guntur,Pattabhipuram,2018-01-09,Sale,Industrial,8811000.0,"₹ 88,11,000 (88.11 Lakh)"
TXN17002,Tirupati,Renigunta,2022-04-23,Sale,Agricultural,10849000.0,"₹ 1,08,49,000 (1.08 Crore)"
TXN17003,Nellore,Podalakur Road,2016-05-01,Resale,Commercial,17927000.0,"₹ 1,79,27,000 (1.79 Crore)"
TXN17004,Kurnool,Kodumur,2018-04-16,Sale,Commercial,26046000.0,"₹ 2,60,46,000 (2.60 Crore)"
TXN17005,Tirupati,MR Palli,2018-10-08,Lease,Industrial,22273000.0,"₹ 2,22,73,000 (2.23 Crore)"
TXN17006,Rajahmundry,Hukumpeta,2025-04-22,Lease,Residential,36173000.0,"₹ 3,61,73,000 (3.62 Crore)"
TXN17007,Kurnool,Kurnool City,2015-07-27,Lease,Agricultural,12776000.0,"₹ 1,27,76,000 (1.28 Crore)"
TXN17008,Nellore,Muthukur Road,2023-07-23,Resale,Industrial,14277000.0,"₹ 1,42,77,000 (1.43 Crore)"
TXN17009,Guntur,Tenali Road,2018-08-07,Sale,Commercial,12449000.0,"₹ 1,24,49,000 (1.24 Crore)"
TXN17010,Anantapur,Sai Nagar,2016-04-11,Resale,Industrial,11287000.0,"₹ 1,12,87,000 (1.13 Crore)"
TXN17011,Kadapa,Ravindra Nagar,2025-10-16,Lease,Agricultural,3136000.0,"₹ 31,36,000 (31.36 Lakh)"
TXN17012,Anantapur,Maruthi Nagar,2022-12-25,Resale,Agricultural,8316000.0,"₹ 83,16,000 (83.16 Lakh)"
TXN17013,Nellore,Muthukur Road,2017-06-05,Lease,Industrial,14491000.0,"₹ 1,44,91,000 (1.45 Crore)"
TXN17014,Kakinada,NFCL Road,2025-12-05,Sale,Industrial,14988000.0,"₹ 1,49,88,000 (1.50 Crore)"
TXN17015,Vijayawada,Penamaluru,2019-12-25,Lease,Industrial,13839000.0,"₹ 1,38,39,000 (1.38 Crore)"
TXN17016,Vijayawada,Penamaluru,2026-06-11,Resale,Industrial,14372000.0,"₹ 1,43,72,000 (1.44 Crore)"
TXN17017,Vijayawada,Gannavaram,2016-04-21,Sale,Residential,23881000.0,"₹ 2,38,81,000 (2.39 Crore)"
TXN17018,Visakhapatnam,Seethammadhara,2023-04-04,Sale,Commercial,7103000.0,"₹ 71,03,000 (71.03 Lakh)"
TXN17019,Rajahmundry,Hukumpeta,2024-02-16,Resale,Residential,36182000.0,"₹ 3,61,82,000 (3.62 Crore)"
TXN17020,Kadapa,Ravindra Nagar,2025-11-13,Resale,Commercial,10922000.0,"₹ 1,09,22,000 (1.09 Crore)"
TXN17021,Rajahmundry,Hukumpeta,2018-07-03,Lease,Residential,36330000.0,"₹ 3,63,30,000 (3.63 Crore)"
TXN17022,Vijayawada,Gunadala,2020-12-24,Resale,Commercial,15049000.0,"₹ 1,50,49,000 (1.50 Crore)"
TXN17023,Kadapa,Ravindra Nagar,2018-11-14,Sale,Commercial,11347000.0,"₹ 1,13,47,000 (1.13 Crore)"
TXN17024,Kakinada,Jagannaickpur,2020-12-02,Sale,Residential,16552000.0,"₹ 1,65,52,000 (1.66 Crore)"
TXN17025,Rajahmundry,Lalacheruvu,2018-12-16,Lease,Commercial,15722000.0,"₹ 1,57,22,000 (1.57 Crore)"
TXN17026,Anantapur,Gooty Road,2022-12-14,Resale,Residential,15594000.0,"₹ 1,55,94,000 (1.56 Crore)"
TXN17027,Visakhapatnam,Seethammadhara,2016-06-27,Lease,Industrial,6013000.0,"₹ 60,13,000 (60.13 Lakh)"
TXN17028,Kurnool,Kurnool City,2025-01-02,Resale,Agricultural,13051000.0,"₹ 1,30,51,000 (1.31 Crore)"
TXN17029,Anantapur,Rapthadu Road,2021-12-21,Sale,Commercial,15348000.0,"₹ 1,53,48,000 (1.53 Crore)"
TXN17030,Visakhapatnam,MVP Colony,2024-06-27,Lease,Residential,6048000.0,"₹ 60,48,000 (60.48 Lakh)"
TXN17031,Anantapur,Rapthadu Road,2018-12-22,Resale,Commercial,15479000.0,"₹ 1,54,79,000 (1.55 Crore)"
TXN17032,Nellore,Ramalingapuram,2015-09-26,Resale,Agricultural,10133000.0,"₹ 1,01,33,000 (1.01 Crore)"
TXN17033,Visakhapatnam,MVP Colony,2021-02-18,Resale,Residential,6183000.0,"₹ 61,83,000 (61.83 Lakh)"
TXN17034,Kadapa,Ravindra Nagar,2026-10-12,Sale,Agricultural,3142000.0,"₹ 31,42,000 (31.42 Lakh)"
TXN17035,Tirupati,Renigunta,2023-09-12,Lease,Agricultural,10886000.0,"₹ 1,08,86,000 (1.09 Crore)"
TXN17036,Vijayawada,Penamaluru,2018-04-01,Lease,Industrial,14594000.0,"₹ 1,45,94,000 (1.46 Crore)"
TXN17037,Guntur,Tenali Road,2026-10-28,Resale,Commercial,12599000.0,"₹ 1,25,99,000 (1.26 Crore)"
TXN17038,Anantapur,Maruthi Nagar,2024-08-20,Sale,Agricultural,8316000.0,"₹ 83,16,000 (83.16 Lakh)"
TXN17039,Guntur,Pattabhipuram,2025-05-12,Lease,Industrial,8835000.0,"₹ 88,35,000 (88.35 Lakh)"
TXN17040,Rajahmundry,Hukumpeta,2016-03-05,Resale,Residential,36465000.0,"₹ 3,64,65,000 (3.65 Crore)"
TXN17041,Guntur,Gorantla,2017-03-13,Sale,Residential,6792000.0,"₹ 67,92,000 (67.92 Lakh)"
TXN17042,Guntur,Tenali Road,2019-03-18,Lease,Commercial,12612000.0,"₹ 1,26,12,000 (1.26 Crore)"
TXN17043,Vijayawada,Gollapudi,2018-03-09,Sale,Agricultural,10331000.0,"₹ 1,03,31,000 (1.03 Crore)"
TXN17044,Nellore,Ramalingapuram,2017-04-10,Lease,Agricultural,10167000.0,"₹ 1,01,67,000 (1.02 Crore)"
TXN17045,Guntur,Tenali Road,2024-10-26,Lease,Commercial,12821000.0,"₹ 1,28,21,000 (1.28 Crore)"
TXN17046,Kadapa,Rayachoti Road,2019-10-04,Resale,Commercial,8308000.0,"₹ 83,08,000 (83.08 Lakh)"
TXN17047,Anantapur,Sai Nagar,2019-04-28,Lease,Industrial,12090000.0,"₹ 1,20,90,000 (1.21 Crore)"
TXN17048,Visakhapatnam,MVP Colony,2026-08-21,Lease,Residential,6235000.0,"₹ 62,35,000 (62.35 Lakh)"
TXN17049,Kurnool,Kurnool City,2023-12-12,Resale,Industrial,19155000.0,"₹ 1,91,55,000 (1.92 Crore)"
TXN17050,Tirupati,Korlagunta,2019-06-27,Resale,Residential,15528000.0,"₹ 1,55,28,000 (1.55 Crore)"
TXN17051,Vijayawada,Gunadala,2018-08-16,Resale,Commercial,15240000.0,"₹ 1,52,40,000 (1.52 Crore)"
TXN17052,Tirupati,MR Palli,2024-05-26,Sale,Industrial,22350000.0,"₹ 2,23,50,000 (2.23 Crore)"
TXN17053,Kurnool,Joharapuram,2026-01-09,Lease,Residential,14045000.0,"₹ 1,40,45,000 (1.40 Crore)"
TXN17054,Tirupati,MR Palli,2026-10-09,Lease,Industrial,22583000.0,"₹ 2,25,83,000 (2.26 Crore)"
TXN17055,Guntur,Tenali Road,2026-11-25,Resale,Commercial,12898000.0,"₹ 1,28,98,000 (1.29 Crore)"
TXN17056,Kadapa,Ravindra Nagar,2022-05-26,Lease,Agricultural,3177000.0,"₹ 31,77,000 (31.77 Lakh)"
TXN17057,Kurnool,Kurnool City,2023-03-18,Resale,Agricultural,13548000.0,"₹ 1,35,48,000 (1.35 Crore)"
TXN17058,Nellore,Podalakur Road,2021-08-14,Sale,Commercial,18268000.0,"₹ 1,82,68,000 (1.83 Crore)"
TXN17059,Kadapa,Kamalapuram,2021-03-22,Resale,Residential,10212000.0,"₹ 1,02,12,000 (1.02 Crore)"
TXN17060,Kurnool,Nandyal Road,2015-03-02,Resale,Agricultural,5486000.0,"₹ 54,86,000 (54.86 Lakh)"
TXN17061,Kurnool,Joharapuram,2024-10-26,Sale,Residential,14133000.0,"₹ 1,41,33,000 (1.41 Crore)"
TXN17062,Kakinada,NFCL Road,2026-05-20,Resale,Commercial,19595000.0,"₹ 1,95,95,000 (1.96 Crore)"
TXN17063,Guntur,Gorantla,2020-12-14,Sale,Residential,6841000.0,"₹ 68,41,000 (68.41 Lakh)"
TXN17064,Anantapur,Rapthadu Road,2023-08-21,Lease,Commercial,15900000.0,"₹ 1,59,00,000 (1.59 Crore)"
TXN17065,Visakhapatnam,Seethammadhara,2026-03-13,Lease,Agricultural,3617000.0,"₹ 36,17,000 (36.17 Lakh)"
TXN17066,Tirupati,MR Palli,2019-08-17,Lease,Industrial,23502000.0,"₹ 2,35,02,000 (2.35 Crore)"
TXN17067,Kadapa,Rayachoti Road,2015-10-25,Sale,Commercial,8708000.0,"₹ 87,08,000 (87.08 Lakh)"
TXN17068,Anantapur,Sai Nagar,2026-06-13,Lease,Industrial,12659000.0,"₹ 1,26,59,000 (1.27 Crore)"
TXN17069,Nellore,Ramalingapuram,2017-08-01,Resale,Agricultural,10293000.0,"₹ 1,02,93,000 (1.03 Crore)"
TXN17070,Tirupati,Padmavathi Puram,2025-07-11,Lease,Commercial,17417000.0,"₹ 1,74,17,000 (1.74 Crore)"
TXN17071,Visakhapatnam,Seethammadhara,2025-06-14,Lease,Industrial,6126000.0,"₹ 61,26,000 (61.26 Lakh)"
TXN17072,Visakhapatnam,MVP Colony,2017-03-28,Lease,Residential,6348000.0,"₹ 63,48,000 (63.48 Lakh)"
TXN17073,Tirupati,Korlagunta,2015-01-17,Resale,Residential,15596000.0,"₹ 1,55,96,000 (1.56 Crore)"
TXN17074,Visakhapatnam,MVP Colony,2023-03-22,Resale,Residential,6412000.0,"₹ 64,12,000 (64.12 Lakh)"
TXN17075,Anantapur,Rapthadu Road,2019-04-17,Resale,Commercial,16112000.0,"₹ 1,61,12,000 (1.61 Crore)"
TXN17076,Kakinada,NFCL Road,2023-03-22,Sale,Commercial,20033000.0,"₹ 2,00,33,000 (2.00 Crore)"
TXN17077,Tirupati,Renigunta,2019-08-12,Sale,Agricultural,11201000.0,"₹ 1,12,01,000 (1.12 Crore)"
TXN17078,Tirupati,MR Palli,2018-02-02,Sale,Industrial,23512000.0,"₹ 2,35,12,000 (2.35 Crore)"
TXN17079,Anantapur,Gooty Road,2025-05-08,Sale,Residential,15612000.0,"₹ 1,56,12,000 (1.56 Crore)"
TXN17080,Rajahmundry,Bommuru,2026-08-25,Sale,Agricultural,8225000.0,"₹ 82,25,000 (82.25 Lakh)"
TXN17081,Nellore,Ramalingapuram,2020-03-18,Lease,Agricultural,10479000.0,"₹ 1,04,79,000 (1.05 Crore)"
TXN17082,Kadapa,Rayachoti Road,2022-09-15,Resale,Commercial,8809000.0,"₹ 88,09,000 (88.09 Lakh)"
TXN17083,Vijayawada,Gunadala,2023-11-24,Resale,Commercial,15453000.0,"₹ 1,54,53,000 (1.55 Crore)"
TXN17084,Kakinada,Jagannaickpur,2026-03-17,Resale,Residential,16832000.0,"₹ 1,68,32,000 (1.68 Crore)"
TXN17085,Kakinada,Ramanayyapeta,2024-11-26,Resale,Agricultural,8633000.0,"₹ 86,33,000 (86.33 Lakh)"
TXN17086,Rajahmundry,Bommuru,2020-06-10,Resale,Agricultural,8287000.0,"₹ 82,87,000 (82.87 Lakh)"
TXN17087,Kadapa,Kamalapuram,2021-01-10,Lease,Residential,10392000.0,"₹ 1,03,92,000 (1.04 Crore)"
TXN17088,Kurnool,Kurnool City,2018-08-25,Lease,Industrial,19195000.0,"₹ 1,91,95,000 (1.92 Crore)"
TXN17089,Guntur,Gorantla,2021-08-07,Resale,Residential,6845000.0,"₹ 68,45,000 (68.45 Lakh)"
TXN17090,Visakhapatnam,Seethammadhara,2025-12-20,Resale,Commercial,7131000.0,"₹ 71,31,000 (71.31 Lakh)"
TXN17091,Guntur,Nallapadu,2015-05-10,Sale,Agricultural,5457000.0,"₹ 54,57,000 (54.57 Lakh)"
TXN17092,Tirupati,Padmavathi Puram,2026-12-14,Lease,Commercial,18043000.0,"₹ 1,80,43,000 (1.80 Crore)"
TXN17093,Vijayawada,Gannavaram,2017-03-03,Resale,Residential,24264000.0,"₹ 2,42,64,000 (2.43 Crore)"
TXN17094,Vijayawada,Gannavaram,2020-06-18,Resale,Residential,24354000.0,"₹ 2,43,54,000 (2.44 Crore)"
TXN17095,Nellore,Muthukur Road,2019-01-10,Lease,Industrial,15208000.0,"₹ 1,52,08,000 (1.52 Crore)"
TXN17096,Vijayawada,Gannavaram,2024-03-18,Resale,Residential,24453000.0,"₹ 2,44,53,000 (2.45 Crore)"
TXN17097,Tirupati,Korlagunta,2018-11-28,Lease,Residential,15800000.0,"₹ 1,58,00,000 (1.58 Crore)"
TXN17098,Visakhapatnam,Seethammadhara,2019-03-19,Resale,Industrial,6421000.0,"₹ 64,21,000 (64.21 Lakh)"
TXN17099,Nellore,Magunta Layout,2026-05-06,Resale,Residential,17134000.0,"₹ 1,71,34,000 (1.71 Crore)"
TXN17100,Tirupati,Padmavathi Puram,2025-08-14,Lease,Commercial,18162000.0,"₹ 1,81,62,000 (1.82 Crore)"
TXN17101,Kakinada,Sambamurthy Nagar,2026-07-19,Resale,Agricultural,4829000.0,"₹ 48,29,000 (48.29 Lakh)"
TXN17102,Tirupati,Padmavathi Puram,2025-01-21,Lease,Commercial,18885000.0,"₹ 1,88,85,000 (1.89 Crore)"
TXN17103,Kakinada,Sambamurthy Nagar,2017-08-26,Resale,Agricultural,4831000.0,"₹ 48,31,000 (48.31 Lakh)"
TXN17104,Guntur,Pattabhipuram,2018-09-10,Sale,Industrial,8889000.0,"₹ 88,89,000 (88.89 Lakh)"
TXN17105,Tirupati,Padmavathi Puram,2026-12-16,Lease,Commercial,19591000.0,"₹ 1,95,91,000 (1.96 Crore)"
TXN17106,Anantapur,Gooty Road,2021-01-06,Lease,Residential,15703000.0,"₹ 1,57,03,000 (1.57 Crore)"
TXN17107,Vijayawada,Gannavaram,2021-12-10,Lease,Residential,24569000.0,"₹ 2,45,69,000 (2.46 Crore)"
TXN17108,Rajahmundry,Hukumpeta,2020-10-24,Resale,Residential,36634000.0,"₹ 3,66,34,000 (3.66 Crore)"
TXN17109,Visakhapatnam,Seethammadhara,2016-06-28,Sale,Agricultural,3667000.0,"₹ 36,67,000 (36.67 Lakh)"
TXN17110,Kadapa,Kamalapuram,2022-10-03,Sale,Residential,10501000.0,"₹ 1,05,01,000 (1.05 Crore)"
TXN17111,Kakinada,NFCL Road,2026-07-26,Sale,Industrial,15115000.0,"₹ 1,51,15,000 (1.51 Crore)"
TXN17112,Kadapa,Rayachoti Road,2022-04-09,Lease,Commercial,9390000.0,"₹ 93,90,000 (93.90 Lakh)"
TXN17113,Tirupati,MR Palli,2016-08-28,Sale,Industrial,23735000.0,"₹ 2,37,35,000 (2.37 Crore)"
TXN17114,Vijayawada,Gollapudi,2026-07-16,Lease,Agricultural,10525000.0,"₹ 1,05,25,000 (1.05 Crore)"
TXN17115,Guntur,Tenali Road,2017-11-06,Sale,Commercial,13099000.0,"₹ 1,30,99,000 (1.31 Crore)"
TXN17116,Rajahmundry,Hukumpeta,2015-05-12,Sale,Residential,37278000.0,"₹ 3,72,78,000 (3.73 Crore)"
TXN17117,Rajahmundry,Lalacheruvu,2024-12-15,Resale,Commercial,15947000.0,"₹ 1,59,47,000 (1.59 Crore)"
TXN17118,Kadapa,Ravindra Nagar,2017-02-01,Sale,Agricultural,3217000.0,"₹ 32,17,000 (32.17 Lakh)"
TXN17119,Vijayawada,Gunadala,2017-11-11,Sale,Commercial,15833000.0,"₹ 1,58,33,000 (1.58 Crore)"
TXN17120,Vijayawada,Gunadala,2021-06-25,Lease,Commercial,16094000.0,"₹ 1,60,94,000 (1.61 Crore)"
TXN17121,Anantapur,Gooty Road,2020-11-04,Lease,Residential,15785000.0,"₹ 1,57,85,000 (1.58 Crore)"
TXN17122,Rajahmundry,Bommuru,2017-11-02,Lease,Agricultural,8304000.0,"₹ 83,04,000 (83.04 Lakh)"
TXN17123,Kakinada,NFCL Road,2016-11-06,Sale,Industrial,15340000.0,"₹ 1,53,40,000 (1.53 Crore)"
TXN17124,Rajahmundry,Bommuru,2024-07-07,Resale,Agricultural,8334000.0,"₹ 83,34,000 (83.34 Lakh)"
TXN17125,Tirupati,MR Palli,2023-02-01,Lease,Industrial,25524000.0,"₹ 2,55,24,000 (2.55 Crore)"
TXN17126,Vijayawada,Gannavaram,2025-09-03,Lease,Residential,24684000.0,"₹ 2,46,84,000 (2.47 Crore)"
TXN17127,Tirupati,Padmavathi Puram,2026-11-18,Resale,Commercial,22055000.0,"₹ 2,20,55,000 (2.21 Crore)"
TXN17128,Kakinada,Sambamurthy Nagar,2017-09-18,Sale,Agricultural,4836000.0,"₹ 48,36,000 (48.36 Lakh)"
TXN17129,Kurnool,Joharapuram,2021-06-18,Lease,Residential,14278000.0,"₹ 1,42,78,000 (1.43 Crore)"
TXN17130,Guntur,Nallapadu,2016-09-19,Lease,Agricultural,5767000.0,"₹ 57,67,000 (57.67 Lakh)"
TXN17131,Kadapa,Kamalapuram,2017-04-19,Sale,Industrial,12690000.0,"₹ 1,26,90,000 (1.27 Crore)"
TXN17132,Vijayawada,Gunadala,2025-02-26,Sale,Commercial,16601000.0,"₹ 1,66,01,000 (1.66 Crore)"
TXN17133,Tirupati,Renigunta,2025-02-22,Resale,Agricultural,11312000.0,"₹ 1,13,12,000 (1.13 Crore)"
TXN17134,Rajahmundry,Lalacheruvu,2018-10-08,Sale,Industrial,16607000.0,"₹ 1,66,07,000 (1.66 Crore)"
TXN17135,Vijayawada,Gunadala,2026-08-03,Lease,Commercial,17319000.0,"₹ 1,73,19,000 (1.73 Crore)"
TXN17136,Nellore,Podalakur Road,2019-07-05,Lease,Commercial,18310000.0,"₹ 1,83,10,000 (1.83 Crore)"
TXN17137,Anantapur,Gooty Road,2022-01-22,Lease,Residential,16480000.0,"₹ 1,64,80,000 (1.65 Crore)"
TXN17138,Guntur,Gorantla,2016-10-22,Resale,Residential,6858000.0,"₹ 68,58,000 (68.58 Lakh)"
TXN17139,Kakinada,NFCL Road,2023-12-15,Lease,Industrial,15349000.0,"₹ 1,53,49,000 (1.53 Crore)"
TXN17140,Vijayawada,Gunadala,2015-05-13,Sale,Commercial,17829000.0,"₹ 1,78,29,000 (1.78 Crore)"
TXN17141,Anantapur,Sai Nagar,2026-01-20,Resale,Industrial,12702000.0,"₹ 1,27,02,000 (1.27 Crore)"
TXN17142,Guntur,Tenali Road,2018-08-25,Sale,Commercial,13867000.0,"₹ 1,38,67,000 (1.39 Crore)"
TXN17143,Kadapa,Ravindra Nagar,2015-11-14,Lease,Agricultural,3319000.0,"₹ 33,19,000 (33.19 Lakh)"
TXN17144,Anantapur,Rapthadu Road,2022-11-02,Sale,Agricultural,5709000.0,"₹ 57,09,000 (57.09 Lakh)"
TXN17145,Kakinada,Jagannaickpur,2026-06-26,Sale,Residential,16837000.0,"₹ 1,68,37,000 (1.68 Crore)"
TXN17146,Visakhapatnam,Seethammadhara,2017-08-20,Lease,Commercial,7161000.0,"₹ 71,61,000 (71.61 Lakh)"
TXN17147,Kadapa,Rayachoti Road,2018-04-02,Resale,Commercial,9580000.0,"₹ 95,80,000 (95.80 Lakh)"
TXN17148,Kadapa,Rayachoti Road,2015-10-17,Sale,Commercial,9620000.0,"₹ 96,20,000 (96.20 Lakh)"
TXN17149,Anantapur,Sai Nagar,2017-04-06,Lease,Industrial,12836000.0,"₹ 1,28,36,000 (1.28 Crore)"
TXN17150,Kadapa,Kamalapuram,2023-08-18,Lease,Residential,10501000.0,"₹ 1,05,01,000 (1.05 Crore)"
